 2
 6
 1
 5
 5
 2
 3
 2
 4
 5
 3
 5
 4
 5
 1
 5
 4
 6
 1
 5
 4
 2
 4
 7
 3
 5
10
 7
 2
 5
 3
 3
 7
 2
 7
 3
 2
 4
 9
 3
 2
 5
 4
 6
 2
 1
 1
 5
 5
 7
 3
 3
 7
 6
 2
 6
12
 5
10
 6
 2
 1
 4
 6
 5
 2
 4
 5
 7
 3
 7
 3
 4
 7
 6
 3
 1
 3
13
 4
 3
 3
 3
 9
 8
 4
 3
 5
 5
 8
 7
 4
 3
 6
 4
 6
12
 3
 3
 2
