1.0000
0.0000
0.0000
0.5000
0.0000
0.5000
1.0000
0.0000
0.0000
1.0000
1.0000
0.0000
0.5000
1.0000
1.0000
1.0000
0.0000
0.0000
1.0000
0.5000
0.3333
0.0000
0.5000
0.0000
1.0000
0.0000
0.0000
0.5000
1.0000
0.5000
0.0000
1.0000
0.0000
1.0000
0.0000
0.0000
0.5000
1.0000
0.0000
0.0000
0.5000
0.5000
0.0000
0.0000
0.0000
0.5000
0.0000
1.0000
0.5000
1.0000
0.0000
0.5000
0.0000
0.5000
1.0000
0.0000
0.0000
1.0000
0.5000
0.0000
0.5000
0.0000
1.0000
1.0000
1.0000
0.5000
1.0000
0.5000
0.0000
1.0000
0.5000
0.0000
1.0000
1.0000
0.0000
1.0000
0.3333
1.0000
1.0000
1.0000
1.0000
0.0000
1.0000
1.0000
1.0000
0.0000
1.0000
1.0000
1.0000
0.5000
1.0000
1.0000
1.0000
1.0000
0.6000
1.0000
0.0000
0.5000
0.0000
1.0000
